ID,Created,"UK or India
","Agent Tenure
","Interaction Date
","Interaction duration
","Interaction Type
","Interaction Reason
","DF Arrears (Months):
","Were there any vulnerability markers on the customers account?
","Q1-Did the advisor process Personal Data in accordance with the Data protection Act?
","Q1 - Failure Reasons
","Q2 - Did the advisor confirm the customer's or authorised 3rd party's contact telephone number, email, and up to date home address and update date the system accordingly if required? 
","Q2 - Failure Reasons
","Q3 - Did the advisor understand the customer's past financial situation including the reason they have failed or may fail to pay Three?
","Q3 - Failure Reasons
","Q4 -  Did the advisor understand the customer's present financial situation?
","Q4 - Failure Reasons
","Q5 - Did the advisor understand the customer's future financial situation?
","Q5 - Failure Reasons
","Q6 - Did the advisor correctly identify & explore new vulnerability needs?
","Q6 - Failure Reasons
","Q7 - Did the advisor correctly acknowledge & explore existing vulnerability needs?
","Q7 - Failure Reasons
","Q8 - Where applicable did the advisor address any new accessibility needs during their interaction?
","Q8 - Failure Reasons
","Q9 - Where applicable did the advisor address any existing accessibility needs during their interaction?
","Q9 - Failure Reasons
","Q10 - Did the advisor gain full explicit consent to note the customer's new vulnerability and/or accessibility need?
","Q10 - Failure Reasons
","Q11 - Did the advisor update the system to accurately reflect the customer's vulnerability and/or accessibility needs?
","Q11 - Failure Reasons
","Q12 - Did the advisor establish a suitable solution that supported the customer's needs taking into account their information from the conversation ?
","Q12 - Failure Reasons
","Q13 - Did the advisor read any mandatory statements/tell them in a manner that was easy for the customer to understand? 
","Q13 - Failure Reasons
","Q14 - Did we clearly advise the customer of any next steps required by them and did they explain potential consequeses for adherance/non adherance to any outcome?
","Q14 - Failure Reasons
","Q15 - Was the Income and Expenditure Tool completed correctly?
","Q15 - Failure Reasons
","Q16 - Has the advisor taken the correct system action
","Q16 - Failure Reasons
","Q17 - System updates - When payment has been taken on call/chat
","Q17 - Failure Reasons
","Q18 - Did the advisor leave adequate notes regarding the interaction?
","Q18 - Failure Reasons
","Q19-If an expression of dissatisfaction was evident, was it addressed by the agent , and correct process followed
","Q19 - Failure Reasons
","Q20-Was any new suspicious activity evident during the call/ interactions you’re scoring (i.e. not instances already identified/ flagged that pre-date the call/ interactions you’re scoring)? (non-scoring)
","Q20.1-If yes: did the advisor correctly identify the activity as suspicious?
","Q21-If applicable, did the advisor then follow the relevant process correctly and avoid “tipping off” the customer?
","Q22 - During the interaction did the advisor act within our expected conduct realms:
","Q22 - Failure Reasons
","1st Line QA Outcome
","Q23-CD Focus: Did the advisor and/or Three deal with the customer in an honest, fair, and open manner and by acting how our customers would reasonably expect us to?
","Q23-Fail Reasons
","Q24-CD Focus: Did the advisor and/or Three take all reasonable steps to prevent foreseeable or actual customer harm?
","Q24 - Failure Reasons
","Q25-CD Focus: Did the advisor and/or Three provide adequate levels of support, enabling customers to make timely and informed decisions in their best interests?
","Q25 - Failure Reasons
","Is remediation Required?
"
1932,2025-04-29T16:41:10Z,India,Over 3 (BAU),2025-04-29,1:01:46,Webchat,"[""Customer wants to change bill date""]","[""April""]",,Pass,,Pass,,N/A,,Fail - Regulatory/Customer Impacting,"[""Advisor failed to attempt to obtain - whether this is short term""]",Fail - Regulatory/Customer Impacting,"[""Potential impact was not established""]",N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,Pass,,Fail - Regulatory/Customer Impacting,"[""Mandatory info not read""]",Fail - Regulatory/Customer Impacting,"[""General - Next steps not confirmed""]",N/A,,Pass,,N/A,,Fail - Regulatory/Customer Impacting,"[""Notes Inacurate"",""No Notes""]",N/A,,N/A,,,Pass,,Poor Outcome - Advisor,,,,,,,Yes
1933,2025-04-29T17:03:35Z,India,Gradbay,2025-04-25,29:43,Inbound,"[""Customer wants to set a PTP""]","[""January"",""February"",""March"",""April"",""October"",""December""]",,Pass,,Pass,,Fail - Regulatory/Customer Impacting,"[""Long Term not established"",""Medium Term not established"",""Short Term not established"",""Missed information in the account history that would have helped to understand the situation"",""The root cause not fully established"",""No discussion about continuous impact""]",Fail - Regulatory/Customer Impacting,"[""Advisor failed to attempt to obtain - Customer Priority bills status"",""Advisor failed to attempt to obtain - If customer decline a  I&E, did the agent still attempt to understand the customer's financial situation"",""Advisor failed to attempt to obtain - Source/Frequency of income"",""Advisor failed to attempt to obtain - Where financial difficulty was established/evident was Income and Expenditure process followed/offered"",""Advisor failed to attempt to obtain - whether this is long term"",""Advisor failed to attempt to obtain - whether this is medium  term"",""Advisor failed to attempt to obtain - whether this is short term""]",Fail - Regulatory/Customer Impacting,"[""Potential impact was not established"",""The proposed solution is not affordable""]",N/A,,Pass,,N/A,,N/A,,N/A,,N/A,,Pass,,Feedback/Coaching Needed,"[""Information unclear - Pace, Clarity, interuptions etc""]",Fail - Regulatory/Customer Impacting,"[""General - Next steps not confirmed"",""NOD timescales not discussed""]",N/A,,Pass,,N/A,,Pass,,N/A,,N/A,,,Pass,,Poor Outcome - Advisor,,,,,,,No
1934,2025-04-29T17:23:39Z,India,Over 3 (BAU),2025-04-20,23:03,Calibration,"[""Customer is calling to make a payment"",""Customer wants a PA (up to 6 months instalments)""]","[""December"",""October"",""March"",""February""]",,Pass,,Fail - Regulatory/Customer Impacting,"[""System not updated""]",Fail - Regulatory/Customer Impacting,"[""Missed information in the account history that would have helped to understand the situation"",""The root cause not fully established""]",Fail - Regulatory/Customer Impacting,"[""Advisor failed to attempt to obtain - Customer Priority bills status"",""Advisor failed to attempt to obtain - Source/Frequency of income""]",Pass,,N/A,,Pass,,N/A,,N/A,,N/A,,N/A,,Fail - Regulatory/Customer Impacting,"[""Solution offered did not include all suitable instalment options""]",Pass,,Pass,,N/A,,Pass,,Pass,,Pass,,N/A,,N/A,,,Pass,,Poor Outcome - Advisor,,,,,,,Yes
1935,2025-04-29T17:27:09Z,India,Gradbay,2025-04-29,24:14,Inbound,"[""Customer wants to set a PTP""]","[""N/A""]",,Pass,,Pass,,Pass,,Pass,,Pass,,Pass,,Pass,,N/A,,N/A,,N/A,,N/A,,Pass,,Pass,,Pass,,N/A,,Pass,,N/A,,Pass,,N/A,,N/A,,,Pass,,Good Outcome,,,,,,,No
1936,2025-04-29T18:04:29Z,India,Nesting,2025-04-26,28.48,Inbound,"[""Customer is calling regarding correspondence they have received (e.g, received NOD)""]","[""October"",""November"",""January""]",,Pass,,Feedback/Coaching Needed,"[""Billing Address not confirmed""]",Feedback/Coaching Needed,"[""The root cause not fully established""]",Pass,,Pass,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,Pass,,Pass,,Pass,,N/A,,Pass,,N/A,,Pass,,N/A,,N/A,,,Pass,,Good Outcome with Failures,,,,,,,No
1937,2025-04-29T18:23:23Z,India,Over 3 (BAU),2025-04-20,"47:37
",Webchat,"[""Customer is calling to make a payment""]","[""N/A""]",,Pass,,Fail - Regulatory/Customer Impacting,"[""Did not confirm Telephone number"",""Did not confirm Email address"",""Billing Address not confirmed"",""Did not confirm Home Address ""]",N/A,,Pass,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,Pass,,Fail - Regulatory/Customer Impacting,"[""Mandatory info not read""]",Fail - Regulatory/Customer Impacting,"[""General - Next steps not confirmed""]",N/A,,Pass,,Pass,,Feedback/Coaching Needed,"[""Notes Inacurate""]",N/A,,N/A,,,Pass,,Good Outcome with Failures,,,,,,,No
1938,2025-04-29T18:23:26Z,India,Over 3 (BAU),2025-04-20,23:03,Calibration,"[""Customer is calling to make a payment"",""Customer wants to set a PTP""]","[""February"",""March"",""April"",""January""]",,Pass,,Pass,,Fail - Regulatory/Customer Impacting,"[""No discussion about continuous impact"",""Missed information in the account history that would have helped to understand the situation""]",Fail - Regulatory/Customer Impacting,"[""Advisor failed to attempt to obtain - Customer Priority bills status"",""Advisor failed to attempt to obtain - Source/Frequency of income"",""Advisor failed to attempt to obtain - whether this is short term""]",Pass,,N/A,,Pass,,N/A,,Feedback/Coaching Needed,"[""Incorrect support provided""]",N/A,,N/A,,Fail - Regulatory/Customer Impacting,"[""Solution offered did not include all suitable instalment options"",""Solution offered did not include understanding of the customers history from system"",""Wrong soultion provided""]",Fail - Regulatory/Customer Impacting,"[""Mandatory info not read""]",Fail - Regulatory/Customer Impacting,"[""NOD timescales not discussed""]",N/A,,Pass,,Pass,,Pass,,N/A,,N/A,,,Pass,,Poor Outcome - Advisor,,,,,,,No
1939,2025-04-29T20:06:08Z,India,Nesting,2025-04-19,01:20:02,Webchat,"[""Customer wants to set a PTP"",""Customer wants to change bill date""]","[""N/A""]",,Pass,,Pass,,N/A,,Pass,,Pass,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,Pass,,Pass,,Fail - Regulatory/Customer Impacting,"[""General - Next steps not confirmed""]",N/A,,Pass,,N/A,,Pass,,N/A,,N/A,,,Pass,,Good Outcome with Failures,,,,,,,No
1940,2025-04-29T20:57:14Z,India,Over 3 (BAU),2025-04-29,1:03:43,Webchat,"[""Customer is calling to make a payment""]","[""N/A""]",,Pass,,Pass,,N/A,,Pass,,Pass,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,Pass,,Pass,,Pass,,N/A,,Pass,,Pass,,Pass,,N/A,,N/A,,,Pass,,Good Outcome,,,,,,,No
1941,2025-04-30T08:02:34Z,India,Over 3 (BAU),2025-04-29,01:26:54,Webchat,"[""Customer wants to set a PTP""]","[""April""]",,Pass,,Feedback/Coaching Needed,"[""Mandatory contact information incomplete""]",Pass,,Pass,,Pass,,Feedback/Coaching Needed,"[""Vulnerability not identified""]",Pass,,N/A,,N/A,,Pass,,N/A,,Pass,,Pass,,Pass,,N/A,,Pass,,N/A,,Pass,,N/A,,N/A,,,Pass,,Good Outcome with Failures,,,,,,,No
1942,2025-04-30T09:02:50Z,India,Over 3 (BAU),2025-04-20,00:18:24,Calibration,"[""Customer is calling to make a payment""]","[""N/A""]",,Pass,,Pass,,Fail - Regulatory/Customer Impacting,"[""Long Term not established"",""The root cause not fully established""]",Fail - Regulatory/Customer Impacting,"[""Advisor failed to attempt to obtain - Customer Priority bills status"",""Advisor failed to attempt to obtain - Source/Frequency of income""]",Pass,,N/A,,Pass,,N/A,,N/A,,N/A,,N/A,,Fail - Regulatory/Customer Impacting,"[""Wrong soultion provided""]",Fail - Regulatory/Customer Impacting,"[""Mandatory info not read""]",Fail - Regulatory/Customer Impacting,"[""NOD timescales not discussed""]",N/A,,Pass,,Pass,,Pass,,N/A,,N/A,,,Pass,,Poor Outcome - Advisor,,,,,,,No
1943,2025-04-30T10:13:11Z,India,Over 3 (BAU),2025-04-20,23.03,Calibration,"[""Customer is calling to make a payment"",""Customer wants to set a PTP""]","[""February"",""March"",""April""]",,Pass,,Pass,,Fail - Regulatory/Customer Impacting,"[""Missed information in the account history that would have helped to understand the situation"",""The root cause not fully established""]",Fail - Regulatory/Customer Impacting,"[""Advisor failed to attempt to obtain - Customer Priority bills status"",""Advisor failed to attempt to obtain - whether this is short term""]",Pass,,N/A,,Pass,,N/A,,Feedback/Coaching Needed,"[""Accessibility not identified""]",N/A,,N/A,,Feedback/Coaching Needed,"[""Process not followed"",""Solution offered did not include all suitable instalment options""]",Fail - Regulatory/Customer Impacting,"[""Incomplete info advised""]",Fail - Regulatory/Customer Impacting,"[""NOD timescales not discussed""]",N/A,,Pass,,Pass,,Pass,,N/A,,N/A,,,Pass,,Poor Outcome - Advisor,,,,,,,No
1944,2025-04-30T11:14:09Z,India,Over 3 (BAU),2025-04-20,17:48,Inbound,"[""Customer is calling to make a payment""]","[""February"",""March"",""April""]",,Pass,,Fail - Regulatory/Customer Impacting,"[""Billing Address not confirmed"",""System not updated""]",Fail - Regulatory/Customer Impacting,"[""The root cause not fully established""]",Fail - Regulatory/Customer Impacting,"[""Advisor failed to attempt to obtain - Source/Frequency of income""]",Pass,,N/A,,Pass,,N/A,,Fail - Regulatory/Customer Impacting,"[""Accessibility not identified""]",N/A,,N/A,,Fail - Regulatory/Customer Impacting,"[""Wrong soultion provided""]",Fail - Regulatory/Customer Impacting,"[""Mandatory info not read""]",Feedback/Coaching Needed,"[""General - Next steps not confirmed""]",N/A,,Pass,,Pass,,Pass,,N/A,,N/A,,,Pass,,Poor Outcome - Advisor,,,,,,,Yes
1945,2025-04-30T12:07:03Z,India,Over 3 (BAU),2025-04-20,23:03,Calibration,"[""Customer wants to set a PTP""]","[""February"",""March""]",,Pass,,Fail - Regulatory/Customer Impacting,"[""Did not confirm Email address""]",Fail - Regulatory/Customer Impacting,"[""Long Term not established"",""Medium Term not established"",""Short Term not established"",""The root cause not fully established""]",Fail - Regulatory/Customer Impacting,"[""Advisor failed to attempt to obtain - whether this is long term"",""Advisor failed to attempt to obtain - whether this is medium  term"",""Advisor failed to attempt to obtain - whether this is short term"",""Advisor failed to attempt to obtain - Source/Frequency of income""]",Feedback/Coaching Needed,"[""Potential impact was not established"",""Short Term not established"",""Medium Term not established"",""Long Term not established""]",N/A,,Pass,,N/A,,N/A,,N/A,,N/A,,Feedback/Coaching Needed,"[""Wrong soultion provided""]",Pass,,Pass,,N/A,,Pass,,Pass,,Pass,,N/A,,N/A,,,Pass,,Poor Outcome - Advisor,,,,,,,Yes
1946,2025-04-30T12:13:59Z,India,Gradbay,2025-04-28,00:42:32,Inbound,"[""Customer wants a PA (up to 6 months instalments)""]","[""September"",""December"",""January"",""February"",""March""]",,Pass,,Pass,,Fail - Regulatory/Customer Impacting,"[""The root cause not fully established""]",Pass,,Pass,,Fail - Regulatory/Customer Impacting,"[""Vulnerability not identified""]",N/A,,N/A,,N/A,,N/A,,N/A,,Pass,,Pass,,Pass,,N/A,,Pass,,N/A,,Pass,,N/A,,N/A,,,Pass,,Poor Outcome - Advisor,,,,,,,Yes
1947,2025-04-30T12:30:20Z,UK,Over 3 (BAU),2025-04-28,03:17:05 ,Webchat,"[""General account query"",""Customer wants to set a PTP"",""Customer is calling to make a payment""]","[""April""]",,Pass,,Fail - Regulatory/Customer Impacting,"[""System not updated""]",Fail - Regulatory/Customer Impacting,"[""The root cause not fully established""]",Pass,,Pass,,Pass,,Fail - Regulatory/Customer Impacting,"[""Vulnerability not identified""]",N/A,,N/A,,Pass,,N/A,,Fail - Regulatory/Customer Impacting,"[""Solution offered did not include understanding of the customers needs from conversation""]",Pass,,Fail - Regulatory/Customer Impacting,"[""DD options"",""Account placed on hold next steps not confirmed"",""Incorrect information provided""]",N/A,,Fail - Regulatory/Customer Impacting,"[""PTP set incorrectly"",""System actions missed""]",Pass,,Fail - Regulatory/Customer Impacting,"[""Notes Inacurate"",""Notes Incomplete"",""Notes not left in all systems""]",N/A,,N/A,,,Pass,,Poor Outcome - Advisor,,,,,,,Yes
1948,2025-04-30T12:47:28Z,India,Over 3 (BAU),2025-04-01,01:43:54,Webchat,"[""Customer wants a PA (up to 6 months instalments)""]","[""N/A""]",,Pass,,Feedback/Coaching Needed,"[""Mandatory contact information incomplete""]",Pass,,Fail - Regulatory/Customer Impacting,"[""Advisor failed to attempt to obtain - Source/Frequency of income""]",Fail - Regulatory/Customer Impacting,"[""Long Term not established""]",Fail - Regulatory/Customer Impacting,"[""Vulnerability not identified""]",N/A,,N/A,,N/A,,N/A,,N/A,,Fail - Regulatory/Customer Impacting,"[""Wrong soultion provided""]",Pass,,Pass,,N/A,,Pass,,N/A,,Pass,,N/A,,N/A,,,Pass,,Poor Outcome - Advisor,,,,,,,No
1949,2025-04-30T12:55:01Z,India,Over 3 (BAU),2025-04-29,1:19:25,Webchat,"[""Customer wants to set a PTP""]","[""March""]",,Pass,,Fail - Regulatory/Customer Impacting,"[""System not updated""]",Pass,,Pass,,Pass,,Pass,,N/A,,N/A,,N/A,,Pass,,Pass,,Pass,,Pass,,Pass,,N/A,,Pass,,N/A,,Pass,,N/A,,N/A,,,Pass,,Poor Outcome - Advisor,,,,,,,Yes
1950,2025-04-30T13:07:52Z,India,Gradbay,2025-04-30,00:59:27,Inbound,"[""Customer wants to set a PTP""]","[""January"",""February"",""March"",""April""]",,Pass,,Pass,,Fail - Regulatory/Customer Impacting,"[""The root cause not fully established""]",Feedback/Coaching Needed,"[""Advisor failed to attempt to obtain - Source/Frequency of income"",""Advisor failed to attempt to obtain - whether this is long term"",""Advisor failed to attempt to obtain - whether this is medium  term"",""Advisor failed to attempt to obtain - whether this is short term""]",Pass,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,Pass,,Fail - Regulatory/Customer Impacting,"[""Incomplete info advised""]",Feedback/Coaching Needed,"[""General - Next steps not confirmed""]",N/A,,Pass,,N/A,,Feedback/Coaching Needed,"[""Notes Incomplete""]",N/A,,N/A,,,Pass,,Good Outcome with Failures,,,,,,,No
1951,2025-04-30T13:13:33Z,India,0-3 months (bau),2025-04-20,23:03,Inbound,"[""Customer is calling to make a payment"",""Customer wants a PA (up to 6 months instalments)""]","[""October"",""December"",""February"",""March""]",,Pass,,Fail - Regulatory/Customer Impacting,"[""System not updated""]",Fail - Regulatory/Customer Impacting,"[""Missed information in the account history that would have helped to understand the situation"",""The root cause not fully established""]",Fail - Regulatory/Customer Impacting,"[""Advisor failed to attempt to obtain - Customer Priority bills status"",""Advisor failed to attempt to obtain - Source/Frequency of income"",""Advisor failed to attempt to obtain - whether this is short term""]",Pass,,N/A,,Pass,,N/A,,N/A,,N/A,,N/A,,Fail - Regulatory/Customer Impacting,"[""Solution offered did not include understanding of the customers history from system"",""Solution offered did not include all suitable instalment options""]",Pass,,Pass,,N/A,,Pass,,Pass,,Pass,,N/A,,N/A,,,Pass,,Poor Outcome - Advisor,,,,,,,Yes
1952,2025-04-30T13:40:25Z,India,Over 3 (BAU),2025-04-23,"54:56
",Webchat,"[""Customer wants to set a PTP""]","[""August"",""April""]",,Pass,,Pass,,Pass,,Pass,,Pass,,N/A,,Pass,,N/A,,N/A,,N/A,,N/A,,Pass,,Pass,,Feedback/Coaching Needed,"[""General - Next steps not confirmed""]",N/A,,Pass,,N/A,,Pass,,N/A,,N/A,,,Pass,,Good Outcome,,,,,,,No
1953,2025-04-30T13:41:48Z,India,0-3 months (bau),2025-05-04,00:15:42,Inbound,Customer wants to set a PTP;,March;,,Pass,,Feedback/Coaching Needed,System not updated;,Pass,,Pass,,Fail - Regulatory/Customer Impacting,Potential impact was not established;,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,Pass,,Fail - Regulatory/Customer Impacting,"Information unclear - Pace, Clarity, interuptions etc;Incomplete info advised;",Pass,,N/A,,Pass,,N/A,,Feedback/Coaching Needed,Notes Inacurate;,N/A,,N/A,,,Pass,,Good Outcome with Failures,,,,,,,No
1954,2025-04-30T14:04:19Z,India,Gradbay,2025-04-25,00:27:39,Inbound,"[""Customer is calling to make a payment""]","[""April""]",,Pass,,Pass,,Pass,,Fail - Regulatory/Customer Impacting,"[""Advisor failed to attempt to obtain - Customer Priority bills status"",""Advisor failed to attempt to obtain - Source/Frequency of income""]",Fail - Regulatory/Customer Impacting,"[""Potential impact was not established""]",N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,Pass,,Fail - Regulatory/Customer Impacting,"[""Mandatory info not read""]",Fail - Regulatory/Customer Impacting,"[""General - Next steps not confirmed""]",N/A,,Pass,,Pass,,Pass,,N/A,,N/A,,,Pass,,Poor Outcome - Advisor,,,,,,,No
1955,2025-04-30T14:20:43Z,India,Over 3 (BAU),2025-04-28,19m 01s,Inbound,"[""Customer wants to set a PTP""]","[""April"",""March"",""February"",""December""]",,Pass,,Pass,,Pass,,Pass,,Pass,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,Pass,,Pass,,Pass,,N/A,,Pass,,N/A,,Pass,,N/A,,N/A,,,Pass,,Good Outcome,,,,,,,No
1956,2025-04-30T14:33:30Z,India,Over 3 (BAU),2025-04-23,00:17:32,Inbound,"[""Customer wants to set a PTP""]","[""N/A""]",,Pass,,Feedback/Coaching Needed,"[""Did not confirm Telephone number""]",Fail - Regulatory/Customer Impacting,"[""The root cause not fully established""]",Fail - Regulatory/Customer Impacting,"[""Advisor failed to attempt to obtain - Customer Priority bills status""]",Fail - Regulatory/Customer Impacting,"[""Potential impact was not established""]",Pass,,N/A,,N/A,,N/A,,Pass,,Pass,,Pass,,Pass,,Pass,,N/A,,Pass,,N/A,,Pass,,N/A,,N/A,,,N/A,,Poor Outcome - Advisor,,,,,,,No
1957,2025-04-30T14:50:14Z,India,Nesting,2025-04-24,00:16:47,Inbound,"[""Customer wants to set a PTP""]","[""N/A""]",,Pass,,Pass,,Pass,,Pass,,Pass,,N/A,,Pass,,Pass,,N/A,,Pass,,Pass,,Pass,,Feedback/Coaching Needed,"[""Mandatory info not read""]",Pass,,N/A,,Pass,,N/A,,Feedback/Coaching Needed,"[""Notes Inacurate""]",N/A,,N/A,,,Pass,,Good Outcome with Failures,,,,,,,No
1958,2025-04-30T14:50:51Z,India,Over 3 (BAU),2025-04-30,1:20:45,Webchat,"[""Customer wants to set a PTP""]","[""April"",""March""]",,Pass,,Pass,,Pass,,Pass,,Pass,,Pass,,N/A,,N/A,,N/A,,Pass,,N/A,,Pass,,Feedback/Coaching Needed,"[""Mandatory info not read""]",Pass,,N/A,,Pass,,N/A,,Pass,,N/A,,N/A,,,Pass,,Good Outcome,,,,,,,No
1959,2025-04-30T14:55:45Z,UK,Over 3 (BAU),2025-04-30,01:45:10,Webchat,"[""Customer wants to set a PTP""]","[""April""]",,Pass,,Pass,,Pass,,Pass,,Pass,,Pass,,N/A,,N/A,,N/A,,Pass,,Pass,,Pass,,Pass,,Pass,,N/A,,Pass,,N/A,,Pass,,N/A,,N/A,,,Pass,,Good Outcome,,,,,,,No
1960,2025-04-30T14:56:17Z,India,0-3 months (bau),2025-09-04,00:19:32,Inbound,Customer wants to set up DD;,N/A;,,Pass,,Pass,,N/A,,N/A,,Pass,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,Pass,,Feedback/Coaching Needed,"Information unclear - Pace, Clarity, interuptions etc;",Fail - Regulatory/Customer Impacting,Incorrect information provided;,N/A,,Pass,,N/A,,Pass,,N/A,,N/A,,,Pass,,Good Outcome with Failures,,,,,,,No
1961,2025-04-30T15:18:46Z,India,Gradbay,2025-04-25,00:21:49,Inbound,Customer is calling to make a payment;,April;,,Pass,,Pass,,Pass,,Fail - Regulatory/Customer Impacting,Advisor failed to attempt to obtain - Customer Priority bills status;Advisor failed to attempt to obtain - Source/Frequency of income;,Fail - Regulatory/Customer Impacting,The proposed solution is not affordable;,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,Pass,,Pass,,Pass,,N/A,,Pass,,Fail - Regulatory/Customer Impacting,Did not confirm credit/debit card;Did not confirm address of card holder;Did not confirm name as it appears on card;,Pass,,N/A,,N/A,,,Pass,,Poor Outcome - Advisor,,,,,,,No
1962,2025-04-30T15:19:05Z,India,Gradbay,2025-04-28,00:30:34,Inbound,Customer wants to set a PTP;,January;February;March;,,Pass,,Fail - Regulatory/Customer Impacting,Did not confirm Email address;,Fail - Regulatory/Customer Impacting,No discussion about continuous impact;Long Term not established;,Fail - Regulatory/Customer Impacting,Advisor failed to attempt to obtain - Where financial difficulty was established/evident was Income and Expenditure process followed/offered;Advisor failed to attempt to obtain - whether this is long term;,Pass,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,Feedback/Coaching Needed,Solution offered did not include understanding of the customers history from system;Solution offered did not include all suitable instalment options;,Fail - Regulatory/Customer Impacting,Incomplete info advised;Read the wrong mandatory information;,Fail - Regulatory/Customer Impacting,NOT timescales not discussed;NOD timescales not discussed;,N/A,,Pass,,N/A,,Pass,,N/A,,N/A,,,N/A,,Poor Outcome - Advisor,,,,,,,No
1963,2025-04-30T15:20:13Z,India,Gradbay,2025-04-25,00:23:29,Inbound,Customer wants to set a PTP;,September;November;December;January;February;,,Pass,,Pass,,Pass,,Fail - Regulatory/Customer Impacting,Advisor failed to attempt to obtain - Customer Priority bills status;Advisor failed to attempt to obtain - Source/Frequency of income;Advisor failed to attempt to obtain - whether this is long term;,Fail - Regulatory/Customer Impacting,Potential impact was not established;,N/A,,Pass,,N/A,,N/A,,N/A,,N/A,,Fail - Regulatory/Customer Impacting,Wrong soultion provided;,Fail - Regulatory/Customer Impacting,Mandatory info not read;,Pass,,N/A,,Pass,,Fail - Regulatory/Customer Impacting,Did not confirm address of card holder;Did not confirm credit/debit card;Did not confirm name as it appears on card;,Fail - Regulatory/Customer Impacting,Notes Inacurate;,N/A,,N/A,,,Pass,,Poor Outcome - Advisor,,,,,,,No
1964,2025-04-30T15:20:14Z,India,0-3 months (bau),2025-10-04,46:44,Inbound,Customer wants to set a PTP;,February;March;April;,,Pass,,Pass,,Pass,,Pass,,Pass,,Pass,,Pass,,N/A,,N/A,,Pass,,N/A,,Pass,,Pass,,Pass,,N/A,,Pass,,Pass,,Pass,,N/A,,N/A,,,Pass,,Good Outcome,,,,,,,No
1965,2025-04-30T15:20:53Z,India,Over 3 (BAU),2025-04-25,00:56:41,Webchat,Customer is calling to make a payment;,N/A;,,Pass,,Feedback/Coaching Needed,Mandatory contact information incomplete;,Pass,,Feedback/Coaching Needed,Advisor failed to attempt to obtain - whether this is long term;,Pass,,N/A,,Pass,,N/A,,N/A,,N/A,,N/A,,Pass,,Pass,,Pass,,N/A,,Pass,,Pass,,Pass,,N/A,,N/A,,,Pass,,Good Outcome,,,,,,,No
1966,2025-04-30T15:20:54Z,India,0-3 months (bau),2025-04-10,46:44,Inbound,Customer wants to set a PTP;,April;,,Pass,,Pass,,Pass,,Pass,,Pass,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,Pass,,Pass,,Pass,,N/A,,Pass,,Pass,,Fail - Regulatory/Customer Impacting,Notes Inacurate;,Pass,,N/A,,,Pass,,Good Outcome with Failures,,,,,,,No
1967,2025-04-30T15:21:03Z,India,Over 3 (BAU),2025-04-28,1:12:36,Webchat,Customer is calling to make a payment;,March;April;,,Pass,,Pass,,Pass,,Pass,,Pass,,N/A,,Pass,,N/A,,N/A,,N/A,,N/A,,Pass,,Fail - Regulatory/Customer Impacting,Mandatory info not read;,Feedback/Coaching Needed,Incorrect information provided;,N/A,,Pass,,Pass,,Pass,,N/A,,N/A,,,Pass,,Good Outcome with Failures,,,,,,,No
